1.49724 1.00367 1.62914 1.38834 0.768687
1.50624 1.00367 1.6435 1.39432 0.786623
1.49636 1.00308 1.63332 1.40168 0.784656
1.49573 0.997571 1.63782 1.39194 0.81203
1.50549 1.00047 1.63667 1.3801 0.819684
1.51287 0.996526 1.65239 1.39243 0.748782
1.52012 1.00208 1.66266 1.38604 0.765781
1.50412 1.0042 1.63533 1.39997 0.767656
1.49661 1.0042 1.62776 1.39494 0.767657
1.51649 1.00261 1.65753 1.38923 0.757282
1.49848 1.00261 1.62895 1.39003 0.775219
1.50624 1.00367 1.64343 1.39107 0.768686
1.51112 1.00208 1.64838 1.38644 0.765782
1.50187 1.00101 1.65366 1.36106 0.811185
1.52012 1.00208 1.66266 1.38604 0.765781
1.38155 1.00633 1.48962 1.33585 0.951898
1.50062 1.00208 1.64337 1.39398 0.794186
1.50924 0.997155 1.64726 1.39563 0.758219
1.49337 0.996942 1.62506 1.40037 0.784656
1.49999 1.00261 1.63227 1.38424 0.767749
1.52526 1.00155 1.66926 1.38529 0.766811
1.47772 0.998396 1.61728 1.37054 0.81203
1.48911 1.0042 1.61388 1.35768 0.767657
1.50036 1.00101 1.64472 1.38076 0.818655
1.50561 1.0042 1.64212 1.39883 0.767656
1.51075 1.00367 1.64872 1.39808 0.758219
1.51087 0.994815 1.65187 1.38286 0.775311
1.5135 0.996092 1.65388 1.39185 0.749812
1.51287 0.996526 1.65239 1.39243 0.748782
1.3873 0.998808 1.49427 1.25999 0.916932
1.45184 0.999483 1.5697 1.39216 0.814935
1.41619 1.00029 1.51968 1.31593 0.93012
1.50062 1.00208 1.63533 1.39398 0.794186
1.50624 0.997051 1.6435 1.39432 0.75075
1.50924 1.00366 1.64726 1.39563 0.776156
1.50924 0.997155 1.64726 1.39563 0.758219
1.51075 1.00367 1.64872 1.39808 0.768686
1.43332 0.998781 1.56235 1.34424 0.884808
1.50561 1.0042 1.64212 1.39883 0.767656
1.50924 0.997155 1.64726 1.39563 0.758219
1.5135 0.996092 1.65388 1.39185 0.749812
1.34414 1.00326 1.42201 1.20171 0.965994
1.48799 0.996921 1.6257 1.37383 0.785686
1.50187 0.995022 1.63957 1.38929 0.782781
1.50624 1.00367 1.64343 1.38794 0.768686
1.50749 1.00261 1.64324 1.38963 0.793155
1.47372 1.0058 1.60197 1.36744 0.770562
1.47297 1.00261 1.61324 1.34344 0.839497
1.52025 0.999418 1.65976 1.37085 0.772406
1.50036 0.999985 1.64608 1.35436 0.782781
1.48736 0.997562 1.63511 1.35768 0.81306
1.50561 1.0042 1.64212 1.39883 0.767656
1.48436 1.00314 1.61882 1.37857 0.82053
1.50023 0.997364 1.63297 1.39603 0.776156
1.5135 0.996092 1.65388 1.39185 0.749812
1.518 0.996092 1.65899 1.39169 0.749812
1.51262 1.00208 1.64927 1.37308 0.758311
1.51837 1.00101 1.65864 1.38004 0.782781
1.47285 1.00482 1.58932 1.36448 0.786531
1.49836 0.998444 1.63178 1.40093 0.750657
1.47134 0.998861 1.59504 1.39054 0.822404
1.51863 1.00208 1.65587 1.38718 0.758312
1.49337 1.00312 1.62506 1.40037 0.787653
1.47046 1.00474 1.60645 1.35474 0.830905
1.46397 0.997434 1.59739 1.36003 0.82156
1.50749 1.00261 1.64324 1.38963 0.775219
1.51287 0.996526 1.65239 1.39243 0.748782
1.48823 1.00367 1.6229 1.37606 0.80456
1.52375 0.995236 1.6678 1.38284 0.756344
1.49273 1.00367 1.62015 1.39888 0.80456
1.5265 1.00048 1.67487 1.37236 0.755407
1.51688 1.001 1.65635 1.38119 0.785778
1.51138 1.00313 1.6456 1.39358 0.777186
1.51287 0.996526 1.65239 1.39243 0.748782
1.49999 0.996921 1.62928 1.34809 0.785686
1.51287 0.996526 1.65239 1.39243 0.748782
1.52163 1.00208 1.66412 1.38849 0.765781
1.51649 1.00261 1.65753 1.38923 0.757282
1.50924 0.997155 1.64726 1.39563 0.758219
1.51075 1.00367 1.64872 1.39808 0.768686
1.46297 0.998219 1.59114 1.36184 0.787561
1.50198 1.00474 1.63699 1.40202 0.777093
1.50274 1.00155 1.65165 1.36405 0.802685
1.50749 1.00261 1.65128 1.38963 0.793155
1.49887 0.995113 1.63582 1.36618 0.785778
1.42482 1.0008 1.53235 1.32793 0.825402
1.48648 1.00261 1.61388 1.37932 0.82903
1.51649 1.00261 1.65753 1.38923 0.757282
1.51075 1.00367 1.64872 1.39808 0.758219
1.49899 1.00474 1.63334 1.40464 0.78756
1.509 1.00259 1.65274 1.39209 0.775219
1.26134 1.00899 1.29809 1.20765 0.978152
1.50712 1.0042 1.64359 1.40128 0.767656
1.51725 0.999418 1.65554 1.35766 0.764936
1.531 1.00048 1.67807 1.37644 0.755407
1.50023 0.997571 1.64101 1.40202 0.794093
1.518 0.996092 1.65899 1.39169 0.749812
1.50788 0.99532 1.6501 1.38758 0.811185
1.50537 0.996734 1.63957 1.39528 0.777186
1.51112 1.00208 1.64838 1.38644 0.765781
1.49899 1.00474 1.63316 1.39434 0.78756
1.51287 0.996526 1.65239 1.39243 0.748782
1.51863 1.00208 1.65587 1.38718 0.768779
1.49661 1.0042 1.6358 1.39494 0.80353
1.51262 1.00208 1.65788 1.39488 0.794185
1.50561 1.0042 1.64205 1.39454 0.767656
1.45671 1.00367 1.57104 1.37828 0.840434
1.47711 1.0042 1.60051 1.37897 0.796061
1.52375 1.00155 1.6678 1.38284 0.774281
1.50561 1.0042 1.64212 1.39883 0.767656
1.51138 0.996617 1.6501 1.39358 0.751779
1.50386 0.996734 1.63803 1.38854 0.784656
1.50174 1.00367 1.63443 1.39848 0.758219
1.50412 1.0042 1.63533 1.39997 0.767656
1.51287 0.996526 1.65239 1.39243 0.748782
1.4711 1.0042 1.59979 1.34873 0.796061
1.50237 0.996617 1.63581 1.39398 0.751779
1.49999 0.997332 1.62928 1.34809 0.811093
1.51287 0.996526 1.65239 1.39243 0.748782
1.51287 1.00313 1.65239 1.39243 0.784655
1.49811 1.0042 1.6293 1.40168 0.79606
1.50561 1.0042 1.64212 1.39883 0.767656
1.47835 1.00273 1.60362 1.35209 0.81306
1.51649 1.00261 1.65753 1.38923 0.757282
1.49836 0.998444 1.63178 1.39884 0.750657
1.51262 1.00208 1.65788 1.38889 0.765782
1.4626 1.00633 1.5794 1.36957 0.797936
1.49899 1.00474 1.63323 1.40072 0.769624
1.47297 0.996921 1.61054 1.36128 0.846967
1.46122 0.997051 1.57094 1.35193 0.75075
1.51863 1.00208 1.65587 1.38718 0.765781
1.4681 1.0042 1.6023 1.33498 0.831935
1.51287 0.996526 1.65239 1.39243 0.748782
1.509 0.996092 1.6447 1.39209 0.749812
1.47911 0.99995 1.62133 1.37425 0.838652
1.49485 1.00299 1.63186 1.37103 0.784656
1.48449 0.995 1.62552 1.31376 0.819685
1.50936 1.00101 1.6524 1.38044 0.818654
1.46409 1.00633 1.58556 1.34624 0.805406
1.50924 0.997155 1.64726 1.39563 0.758219
1.47848 1.00042 1.60932 1.33144 0.809218
1.49273 1.00367 1.62819 1.39888 0.794093
1.50936 0.995229 1.65887 1.36634 0.818655
1.50561 1.0042 1.64212 1.39883 0.767656
1.51287 0.996526 1.65239 1.39243 0.748782
1.51287 0.996526 1.65239 1.39243 0.748782
1.44921 1.00367 1.56676 1.33087 0.822498
1.48948 1.00261 1.63075 1.36824 0.811093
1.50924 1.00367 1.64726 1.39563 0.776156
1.50924 0.997155 1.64726 1.39563 0.758219
1.47923 1.00367 1.60822 1.36859 0.80456
1.51287 0.996526 1.65232 1.38814 0.748782
1.47859 1.0042 1.60723 1.39574 0.80353
1.50724 1.00155 1.64872 1.36389 0.802685
1.50449 1.00261 1.63498 1.38833 0.775219
1.4931 1.00208 1.63581 1.36675 0.801656
1.50963 1.00208 1.64158 1.38758 0.758312
1.49899 1.00474 1.63316 1.39434 0.78756
1.43332 0.997653 1.53862 1.36622 0.848934
1.49485 0.998781 1.63186 1.37103 0.82053
1.51138 0.996526 1.6456 1.39358 0.748782
1.51075 1.00367 1.64872 1.39808 0.768686
1.42919 1.0014 1.52751 1.29095 0.846029
1.48998 1.00471 1.61905 1.40504 0.787561
1.51649 1.00261 1.65753 1.38923 0.757282
1.48436 0.998468 1.60611 1.35038 0.777186
1.48373 1.00367 1.61764 1.36128 0.794094
1.41619 1.00367 1.51671 1.37613 0.894246
1.49999 1.00261 1.63846 1.39249 0.811092
1.51112 1.00208 1.64838 1.38644 0.765782
1.50412 1.0042 1.63983 1.39997 0.770654
1.49512 1.0042 1.62104 1.40037 0.767657
1.49836 0.998444 1.63178 1.40093 0.750657
1.30987 1.00473 1.44218 1.26867 1.07455
1.50386 0.996734 1.63811 1.39283 0.784656
1.49512 1.0042 1.62104 1.40037 0.767657
1.31625 1.00282 1.43159 1.21608 1.06418
1.49661 1.0042 1.63588 1.38342 0.767657
1.50062 1.00208 1.63533 1.36578 0.794186
1.49999 1.00261 1.64031 1.36844 0.803623
1.47684 0.997356 1.59404 1.35174 0.784656
1.51837 1.00099 1.65864 1.38004 0.782781
1.47859 1.0042 1.6073 1.40003 0.80353
1.52163 1.00208 1.66412 1.38849 0.765781
1.50062 1.00208 1.63533 1.39398 0.794186
1.50198 1.00474 1.63699 1.40202 0.777093
1.50936 1.00092 1.6524 1.38644 0.782781
1.39367 1.00367 1.51066 1.29322 0.973464
1.27585 1.00686 1.33754 1.20427 1.04802
1.509 1.00261 1.6447 1.39209 0.785685
1.50924 1.00365 1.64726 1.39563 0.776156
1.50624 1.00367 1.64361 1.39824 0.768686
1.51474 1.00154 1.65351 1.38324 0.792218
1.51649 1.00261 1.65753 1.38923 0.757282
1.52163 1.00208 1.66412 1.38849 0.765781
1.49461 1.00208 1.6207 1.36749 0.794185
1.2731 1.00155 1.33214 1.06044 1.03587
1.518 0.996092 1.65899 1.39169 0.749812
1.51474 1.00154 1.65351 1.38324 0.774281
1.49887 1.00101 1.62484 1.36687 0.811184
1.50211 1.00208 1.63409 1.38684 0.801655
1.50624 1.00367 1.64343 1.38794 0.768686
1.50561 1.0042 1.64212 1.39883 0.767656
1.52012 1.00208 1.66259 1.38175 0.765781
1.52526 1.00155 1.66926 1.38529 0.766811
1.48911 1.0042 1.62893 1.38696 0.79606
1.50386 1.00311 1.64615 1.37703 0.784656
1.51287 0.996526 1.65239 1.39243 0.748782
1.47022 1.00367 1.59393 1.35545 0.804561
1.46672 1.00154 1.59383 1.36174 0.856497
1.52075 1.00155 1.66397 1.37515 0.766811
1.50561 1.0042 1.64205 1.39454 0.767656
1.51988 1.00101 1.66616 1.38246 0.775311
1.50237 1.00313 1.63131 1.39398 0.784656
1.51649 1.00261 1.65753 1.38923 0.757282
1.50036 1.00097 1.65419 1.35918 0.818655
1.41556 1.0042 1.54693 1.27603 0.875279
1.52526 1.00155 1.66926 1.38529 0.756344
1.52375 1.00155 1.6678 1.38284 0.774281
1.51287 0.996526 1.65232 1.38814 0.748782
1.46034 0.997972 1.5897 1.36524 0.81306
1.50924 1.00367 1.64726 1.39563 0.776156
1.50437 0.998808 1.6311 1.35448 0.80931
1.51649 1.00261 1.65753 1.38923 0.757282
1.52012 1.00208 1.66266 1.38604 0.765781
1.49524 1.00155 1.62869 1.37725 0.795215
1.49836 1.00527 1.63178 1.40093 0.786531
1.52012 1.00208 1.66266 1.38604 0.765781
1.52163 1.00208 1.66412 1.38849 0.758311
1.48935 0.998653 1.61757 1.40562 0.786531
1.4876 1.0042 1.61355 1.39963 0.767656
1.27724 1.00312 1.29416 1.18905 1.0283
1.51287 0.996526 1.65239 1.39243 0.748782
1.4746 1.00633 1.60195 1.37047 0.797935
1.51287 0.996526 1.65239 1.39243 0.748782
1.49636 0.997149 1.63332 1.40168 0.81306
1.50561 1.0042 1.64212 1.39883 0.767656
1.50237 0.996942 1.63935 1.39997 0.777186
1.52387 0.998883 1.66489 1.36765 0.780906
1.50936 0.995229 1.6524 1.35824 0.782781
1.49636 1.00314 1.63059 1.36476 0.777186
1.50624 1.00367 1.64343 1.38794 0.768686
1.41381 1.00302 1.53366 1.24146 0.892278
1.48648 1.00249 1.63513 1.38284 0.82156
1.49123 0.998803 1.62616 1.35843 0.81203
1.4801 1.0042 1.60677 1.40244 0.79606
1.51649 1.00261 1.65753 1.38923 0.757282
1.51287 0.996526 1.65239 1.39243 0.748782
1.39256 1.00208 1.49705 1.31708 0.865934
1.52012 1.00208 1.66266 1.38604 0.765781
1.509 0.9963 1.65274 1.39209 0.785685
1.51112 1.00208 1.64838 1.38644 0.801655
1.51437 0.996526 1.65386 1.39488 0.748782
1.51287 0.996526 1.65239 1.39243 0.748782
1.4646 1.00208 1.59877 1.35289 0.83006
1.51649 1.00261 1.65753 1.38923 0.775218
1.49661 1.0042 1.62784 1.39923 0.80353
1.49874 1.00367 1.63655 1.37886 0.761217
1.48585 1.00311 1.61757 1.39363 0.82053
1.50963 1.00208 1.64962 1.39358 0.765782
1.52012 1.00208 1.66266 1.38604 0.765781
1.50912 0.99995 1.64067 1.3325 0.763907
1.46747 1.00459 1.59682 1.34982 0.812968
1.51649 1.00261 1.65753 1.38923 0.775218
1.48648 1.00261 1.61849 1.37085 0.82156
1.48222 1.00366 1.6044 1.39683 0.794093
1.51075 1.00367 1.64872 1.39808 0.758219
1.47159 0.99995 1.62282 1.34364 0.871529
1.42782 1.00216 1.54788 1.31833 0.886683
1.49337 1.00308 1.61646 1.37218 0.777186
1.51112 1.00208 1.65634 1.38215 0.765782
1.5135 0.996092 1.65388 1.39185 0.749812
1.52012 1.00208 1.66259 1.38175 0.765781
1.48035 1.00526 1.60328 1.40602 0.786531
1.52375 1.00155 1.6678 1.38284 0.774281
1.46572 1.00367 1.59336 1.35568 0.804561
1.51287 0.996526 1.65239 1.39243 0.748782
1.52276 0.99725 1.6703 1.33496 0.816872
1.48799 1.00258 1.62646 1.38364 0.81409
1.5135 1.00261 1.64927 1.38793 0.775218
1.49573 1.00366 1.62978 1.39194 0.776157
1.51988 1.00101 1.66011 1.38249 0.775311
1.52012 1.00208 1.66266 1.38604 0.765781
1.49337 1.00312 1.62356 1.39434 0.787653
1.39081 1.00076 1.46835 1.28295 0.929274
1.51649 1.00261 1.65753 1.38923 0.757282
1.51287 0.996526 1.65239 1.39243 0.748782
1.47911 0.99995 1.62441 1.30115 0.838652
1.49899 1.00474 1.62873 1.40072 0.777093
1.47672 0.999491 1.59815 1.40922 0.813905
1.51287 0.996526 1.65239 1.39243 0.748782
1.50561 1.0042 1.64212 1.39883 0.767656
1.51287 0.996526 1.65239 1.39243 0.748782
1.5135 0.996092 1.65388 1.39185 0.749812
1.47711 1.0042 1.60051 1.40717 0.806528
1.51474 1.00154 1.65351 1.38324 0.792218
1.52163 1.00208 1.66412 1.38849 0.758311
1.50924 0.997155 1.64726 1.39563 0.758219
1.48823 1.00367 1.6139 1.36104 0.768686
1.50062 1.00208 1.64141 1.37886 0.768779
1.52012 1.00208 1.66266 1.38604 0.765781
1.49724 0.997259 1.62922 1.39472 0.786623
1.48736 1.00308 1.61099 1.39608 0.784656
1.51287 0.996526 1.65239 1.39243 0.748782
1.50062 1.00208 1.63983 1.36578 0.804652
1.46972 0.996473 1.58898 1.33144 0.846029
1.50924 0.997155 1.64726 1.39563 0.758219
1.5145 0.995815 1.65843 1.3353 0.783811
1.52526 1.00155 1.66926 1.38529 0.756344
1.52075 1.00155 1.66397 1.37828 0.766811
1.50386 0.996734 1.63811 1.39283 0.784656
1.48948 1.00261 1.62271 1.39043 0.793156
1.50561 1.0042 1.64205 1.39454 0.767656
1.40882 1.00101 1.54162 1.25956 0.965148
1.49899 1.00474 1.63316 1.39434 0.78756
1.50936 0.994607 1.64323 1.34244 0.746907
1.43794 1.00686 1.57398 1.34602 0.83278
1.52888 1.00101 1.67439 1.38209 0.77531
1.51287 0.996526 1.65239 1.39243 0.748782
1.46435 1.00066 1.58202 1.40484 0.791403
1.51287 0.996526 1.65232 1.38814 0.748782
1.46409 1.00633 1.58669 1.38424 0.805405
1.48473 1.00155 1.61391 1.34865 0.802686
1.45359 1.00633 1.57316 1.37596 0.805406
1.51649 1.00261 1.65753 1.38923 0.757282
1.51863 1.00208 1.65587 1.38718 0.758311
1.51437 1.00313 1.65386 1.39488 0.777186
1.49549 1.00261 1.62474 1.37045 0.785685
1.47484 1.00735 1.605 1.39193 0.788406
1.52012 1.00208 1.66266 1.38604 0.765781
1.51688 0.995113 1.66439 1.36538 0.785778
1.49485 0.997149 1.63186 1.39923 0.82053
1.52163 1.00208 1.66412 1.38849 0.758311
1.48935 1.00521 1.617 1.38982 0.786531
1.25697 0.99995 1.28719 1.02914 1.08677
1.51988 0.995435 1.66815 1.36029 0.782781
1.50386 1.00314 1.63803 1.38854 0.784656
